8/11/2020
10:51:23 AM

0, CH+=0, CH-=199, Range=0-5, y=(a-1.625)/.32
1, CH+=1, CH-=199, Range=0-5, y=(b-1.63)/.33


Time	v0	v1	y0	y1
2.132000	1.586221	1.566180	-0.121186	-0.193394
2.134000	1.687494	1.642073	0.195294	0.036584
2.136000	1.738131	1.712906	0.353534	0.251230
2.138000	1.733067	1.748322	0.337710	0.358552
2.140000	1.621666	1.687608	-0.010418	0.174570
2.142000	1.545711	1.591478	-0.247778	-0.116735
2.144000	1.571030	1.596537	-0.168658	-0.101403
2.146000	1.626730	1.581359	0.005406	-0.147398
2.148000	1.743195	1.677489	0.369358	0.143907
2.150000	1.743195	1.743263	0.369358	0.343221
2.152000	1.687494	1.728084	0.195294	0.297225
2.154000	1.596348	1.626894	-0.089538	-0.009412
2.156000	1.535584	1.596537	-0.279426	-0.101403
2.158000	1.565966	1.540883	-0.184482	-0.270053
2.160000	1.717876	1.652192	0.290238	0.067248
2.162000	1.738131	1.738203	0.353534	0.327889
2.164000	1.728004	1.723025	0.321886	0.281893
2.166000	1.621666	1.682549	-0.010418	0.159239
2.168000	1.530520	1.616775	-0.295250	-0.040075
2.170000	1.565966	1.556061	-0.184482	-0.224057
2.172000	1.662176	1.601597	0.116174	-0.086071
2.174000	1.738131	1.717965	0.353534	0.266561
2.176000	1.738131	1.717965	0.353534	0.266561
2.178000	1.702685	1.743263	0.242766	0.343221
2.180000	1.565966	1.637013	-0.184482	0.021252
2.182000	1.540647	1.566180	-0.263602	-0.193394
2.184000	1.586221	1.561121	-0.121186	-0.208726
2.186000	1.697622	1.657251	0.226942	0.082579
2.188000	1.738131	1.707846	0.353534	0.235898
2.190000	1.738131	1.753382	0.353534	0.373884
2.192000	1.611539	1.682549	-0.042066	0.159239
2.194000	1.540647	1.581359	-0.263602	-0.147398
2.196000	1.576093	1.586418	-0.152834	-0.132066
2.198000	1.646985	1.596537	0.068702	-0.101403
2.200000	1.738131	1.687608	0.353534	0.174570
2.202000	1.743195	1.743263	0.369358	0.343221
2.204000	1.667239	1.723025	0.131998	0.281893
2.206000	1.576093	1.621835	-0.152834	-0.024743
2.208000	1.540647	1.596537	-0.263602	-0.101403
2.210000	1.571030	1.545942	-0.168658	-0.254721
2.212000	1.728004	1.657251	0.321886	0.082579
2.214000	1.738131	1.738203	0.353534	0.327889
2.216000	1.722940	1.733144	0.306062	0.312557
2.218000	1.616603	1.662311	-0.026242	0.097911
2.220000	1.530520	1.611716	-0.295250	-0.055407
2.222000	1.550775	1.545942	-0.231954	-0.254721
2.224000	1.677367	1.626894	0.163646	-0.009412
2.226000	1.738131	1.728084	0.353534	0.297225
2.228000	1.733067	1.712906	0.337710	0.251230
2.230000	1.677367	1.728084	0.163646	0.297225
2.232000	1.550775	1.637013	-0.231954	0.021252
2.234000	1.550775	1.566180	-0.231954	-0.193394
2.236000	1.616603	1.576299	-0.026242	-0.162730
2.238000	1.717876	1.682549	0.290238	0.159239
2.240000	1.743195	1.717965	0.369358	0.266561
2.242000	1.722940	1.753382	0.306062	0.373884
2.244000	1.601412	1.662311	-0.073714	0.097911
2.246000	1.535584	1.576299	-0.279426	-0.162730
2.248000	1.576093	1.571240	-0.152834	-0.178062
2.250000	1.667239	1.626894	0.131998	-0.009412
2.252000	1.738131	1.692668	0.353534	0.189902
2.254000	1.738131	1.743263	0.353534	0.343221
2.256000	1.646985	1.717965	0.068702	0.266561
2.258000	1.560902	1.606656	-0.200306	-0.070739
2.260000	1.555839	1.596537	-0.216130	-0.101403
2.262000	1.596348	1.561121	-0.089538	-0.208726
2.264000	1.728004	1.662311	0.321886	0.097911
2.266000	1.743195	1.738203	0.369358	0.327889
2.268000	1.712813	1.733144	0.274414	0.312557
2.270000	1.611539	1.642073	-0.042066	0.036584
2.272000	1.535584	1.606656	-0.279426	-0.070739
2.274000	1.545711	1.540883	-0.247778	-0.270053
2.276000	1.687494	1.626894	0.195294	-0.009412
2.278000	1.738131	1.733144	0.353534	0.312557
2.280000	1.733067	1.717965	0.337710	0.266561
2.282000	1.657112	1.717965	0.100350	0.266561
2.284000	1.545711	1.631954	-0.247778	0.005920
2.286000	1.555839	1.566180	-0.216130	-0.193394
2.288000	1.626730	1.581359	0.005406	-0.147398
2.290000	1.733067	1.692668	0.337710	0.189902
2.292000	1.743195	1.717965	0.369358	0.266561
2.294000	1.717876	1.748322	0.290238	0.358552
2.296000	1.586221	1.662311	-0.121186	0.097911
2.298000	1.535584	1.571240	-0.279426	-0.178062
2.300000	1.571030	1.561121	-0.168658	-0.208726
2.302000	1.677367	1.637013	0.163646	0.021252
2.304000	1.738131	1.692668	0.353534	0.189902
2.306000	1.733067	1.743263	0.337710	0.343221
2.308000	1.636857	1.707846	0.037054	0.235898
2.310000	1.545711	1.596537	-0.247778	-0.101403
2.312000	1.565966	1.596537	-0.184482	-0.101403
2.314000	1.611539	1.576299	-0.042066	-0.162730
2.316000	1.733067	1.657251	0.337710	0.082579
2.318000	1.748258	1.738203	0.385182	0.327889
2.320000	1.702685	1.733144	0.242766	0.312557
2.322000	1.596348	1.631954	-0.089538	0.005920
2.324000	1.535584	1.601597	-0.279426	-0.086071
2.326000	1.555839	1.545942	-0.216130	-0.254721
2.328000	1.697622	1.631954	0.226942	0.005920
2.330000	1.743195	1.733144	0.369358	0.312557
2.332000	1.728004	1.733144	0.321886	0.312557
2.334000	1.636857	1.682549	0.037054	0.159239
2.336000	1.545711	1.631954	-0.247778	0.005920
2.338000	1.555839	1.561121	-0.216130	-0.208726
2.340000	1.646985	1.586418	0.068702	-0.132066
2.342000	1.733067	1.702787	0.337710	0.220566
2.344000	1.738131	1.717965	0.353534	0.266561
2.346000	1.717876	1.738203	0.290238	0.327889
2.348000	1.571030	1.657251	-0.168658	0.082579
2.350000	1.540647	1.576299	-0.263602	-0.162730
2.352000	1.581157	1.545942	-0.137010	-0.254721
2.354000	1.692558	1.657251	0.211118	0.082579
2.356000	1.738131	1.707846	0.353534	0.235898
2.358000	1.733067	1.743263	0.337710	0.343221
2.360000	1.621666	1.692668	-0.010418	0.189902
2.362000	1.540647	1.591478	-0.263602	-0.116735
2.364000	1.576093	1.586418	-0.152834	-0.132066
2.366000	1.631794	1.591478	0.021230	-0.116735
2.368000	1.733067	1.667370	0.337710	0.113243
2.370000	1.743195	1.738203	0.369358	0.327889
2.372000	1.692558	1.733144	0.211118	0.312557
2.374000	1.581157	1.621835	-0.137010	-0.024743
2.376000	1.545711	1.591478	-0.247778	-0.116735
2.378000	1.560902	1.551002	-0.200306	-0.239389
2.380000	1.702685	1.637013	0.242766	0.021252
2.382000	1.743195	1.733144	0.369358	0.312557
2.384000	1.722940	1.738203	0.306062	0.327889
2.386000	1.631794	1.667370	0.021230	0.113243
2.388000	1.545711	1.621835	-0.247778	-0.024743
2.390000	1.545711	1.556061	-0.247778	-0.224057
2.392000	1.662176	1.601597	0.116174	-0.086071
2.394000	1.743195	1.717965	0.369358	0.266561
2.396000	1.738131	1.728084	0.353534	0.297225
2.398000	1.702685	1.733144	0.242766	0.312557
2.400000	1.560902	1.657251	-0.200306	0.082579
2.402000	1.540647	1.571240	-0.263602	-0.178062
2.404000	1.591284	1.551002	-0.105362	-0.239389
2.406000	1.712813	1.672430	0.274414	0.128575
2.408000	1.738131	1.717965	0.353534	0.266561
2.410000	1.722940	1.738203	0.306062	0.327889
2.412000	1.606475	1.697727	-0.057890	0.205234
2.414000	1.535584	1.581359	-0.279426	-0.147398
2.416000	1.571030	1.571240	-0.168658	-0.178062
2.418000	1.657112	1.616775	0.100350	-0.040075
2.420000	1.733067	1.672430	0.337710	0.128575
2.422000	1.743195	1.733144	0.369358	0.312557
2.424000	1.667239	1.728084	0.131998	0.297225
2.426000	1.560902	1.616775	-0.200306	-0.040075
2.428000	1.555839	1.591478	-0.216130	-0.116735
2.430000	1.576093	1.556061	-0.152834	-0.224057
2.432000	1.717876	1.642073	0.290238	0.036584
2.434000	1.748258	1.738203	0.385182	0.327889
2.436000	1.728004	1.743263	0.321886	0.343221
2.438000	1.616603	1.652192	-0.026242	0.067248
2.440000	1.540647	1.611716	-0.263602	-0.055407
2.442000	1.550775	1.551002	-0.231954	-0.239389
2.444000	1.677367	1.611716	0.163646	-0.055407
2.446000	1.738131	1.728084	0.353534	0.297225
2.448000	1.738131	1.728084	0.353534	0.297225
2.450000	1.677367	1.717965	0.163646	0.266561
2.452000	1.555839	1.642073	-0.216130	0.036584
2.454000	1.540647	1.571240	-0.263602	-0.178062
2.456000	1.611539	1.561121	-0.042066	-0.208726
2.458000	1.717876	1.687608	0.290238	0.174570
2.460000	1.743195	1.723025	0.369358	0.281893
2.462000	1.733067	1.733144	0.337710	0.312557
2.464000	1.591284	1.677489	-0.105362	0.143907
2.466000	1.535584	1.581359	-0.279426	-0.147398
2.468000	1.571030	1.556061	-0.168658	-0.224057
2.470000	1.672303	1.637013	0.147822	0.021252
2.472000	1.733067	1.692668	0.337710	0.189902
2.474000	1.738131	1.738203	0.353534	0.327889
2.476000	1.646985	1.723025	0.068702	0.281893
2.478000	1.555839	1.606656	-0.216130	-0.070739
2.480000	1.555839	1.586418	-0.216130	-0.132066
2.482000	1.601412	1.571240	-0.073714	-0.178062
2.484000	1.717876	1.652192	0.290238	0.067248
2.486000	1.743195	1.738203	0.369358	0.327889
2.488000	1.717876	1.743263	0.290238	0.343221
2.490000	1.596348	1.642073	-0.089538	0.036584
2.492000	1.540647	1.601597	-0.263602	-0.086071
2.494000	1.555839	1.561121	-0.216130	-0.208726
2.496000	1.687494	1.626894	0.195294	-0.009412
2.498000	1.743195	1.733144	0.369358	0.312557
2.500000	1.717876	1.738203	0.290238	0.327889
2.502000	1.652048	1.677489	0.084526	0.143907
2.504000	1.550775	1.637013	-0.231954	0.021252
2.506000	1.545711	1.571240	-0.247778	-0.178062
2.508000	1.636857	1.581359	0.037054	-0.147398
2.510000	1.733067	1.702787	0.337710	0.220566
2.512000	1.738131	1.723025	0.353534	0.281893
2.514000	1.717876	1.733144	0.290238	0.312557
2.516000	1.571030	1.667370	-0.168658	0.113243
2.518000	1.535584	1.571240	-0.279426	-0.178062
2.520000	1.581157	1.551002	-0.137010	-0.239389
2.522000	1.692558	1.657251	0.211118	0.082579
2.524000	1.738131	1.702787	0.353534	0.220566
2.526000	1.728004	1.738203	0.321886	0.327889
2.528000	1.621666	1.717965	-0.010418	0.266561
2.530000	1.545711	1.601597	-0.247778	-0.086071
2.532000	1.571030	1.576299	-0.168658	-0.162730
2.534000	1.631794	1.596537	0.021230	-0.101403
2.536000	1.722940	1.657251	0.306062	0.082579
2.538000	1.743195	1.733144	0.369358	0.312557
2.540000	1.702685	1.743263	0.242766	0.343221
2.542000	1.576093	1.626894	-0.152834	-0.009412
2.544000	1.550775	1.591478	-0.231954	-0.116735
2.546000	1.560902	1.556061	-0.200306	-0.224057
2.548000	1.692558	1.626894	0.211118	-0.009412
2.550000	1.748258	1.743263	0.385182	0.343221
2.552000	1.717876	1.738203	0.290238	0.327889
2.554000	1.636857	1.667370	0.037054	0.113243
2.556000	1.545711	1.621835	-0.247778	-0.024743
2.558000	1.545711	1.561121	-0.247778	-0.208726
2.560000	1.657112	1.591478	0.100350	-0.116735
2.562000	1.738131	1.712906	0.353534	0.251230
2.564000	1.743195	1.733144	0.369358	0.312557
2.566000	1.702685	1.728084	0.242766	0.297225
2.568000	1.571030	1.652192	-0.168658	0.067248
2.570000	1.535584	1.576299	-0.279426	-0.162730
2.572000	1.591284	1.545942	-0.105362	-0.254721
2.574000	1.712813	1.667370	0.274414	0.113243
2.576000	1.738131	1.717965	0.353534	0.266561
2.578000	1.733067	1.733144	0.337710	0.312557
2.580000	1.606475	1.707846	-0.057890	0.235898
2.582000	1.535584	1.586418	-0.279426	-0.132066
2.584000	1.565966	1.561121	-0.184482	-0.208726
2.586000	1.657112	1.621835	0.100350	-0.024743
2.588000	1.738131	1.667370	0.353534	0.113243
2.590000	1.738131	1.733144	0.353534	0.312557
2.592000	1.677367	1.733144	0.163646	0.312557
2.594000	1.565966	1.616775	-0.184482	-0.040075
2.596000	1.555839	1.591478	-0.216130	-0.116735
2.598000	1.571030	1.561121	-0.168658	-0.208726
2.600000	1.707749	1.642073	0.258590	0.036584
2.602000	1.743195	1.738203	0.369358	0.327889
2.604000	1.722940	1.743263	0.306062	0.343221
2.606000	1.611539	1.657251	-0.042066	0.082579
2.608000	1.545711	1.611716	-0.247778	-0.055407
2.610000	1.550775	1.571240	-0.231954	-0.178062
2.612000	1.667239	1.596537	0.131998	-0.101403
2.614000	1.743195	1.728084	0.369358	0.297225
2.616000	1.733067	1.733144	0.337710	0.312557
2.618000	1.682431	1.707846	0.179470	0.235898
2.620000	1.565966	1.647132	-0.184482	0.051916
2.622000	1.530520	1.576299	-0.295250	-0.162730
2.624000	1.601412	1.556061	-0.073714	-0.224057
2.626000	1.717876	1.677489	0.290238	0.143907
2.628000	1.738131	1.723025	0.353534	0.281893
2.630000	1.728004	1.733144	0.321886	0.312557
2.632000	1.591284	1.697727	-0.105362	0.205234
2.634000	1.535584	1.586418	-0.279426	-0.132066
2.636000	1.571030	1.556061	-0.168658	-0.224057
2.638000	1.667239	1.631954	0.131998	0.005920
2.640000	1.738131	1.687608	0.353534	0.174570
2.642000	1.733067	1.733144	0.337710	0.312557
2.644000	1.662176	1.733144	0.116174	0.312557
2.646000	1.560902	1.616775	-0.200306	-0.040075
2.648000	1.555839	1.576299	-0.216130	-0.162730
2.650000	1.601412	1.581359	-0.073714	-0.147398
2.652000	1.707749	1.647132	0.258590	0.051916
2.654000	1.748258	1.733144	0.385182	0.312557
2.656000	1.733067	1.748322	0.337710	0.358552
2.658000	1.596348	1.652192	-0.089538	0.067248
2.660000	1.550775	1.596537	-0.231954	-0.101403
2.662000	1.555839	1.571240	-0.216130	-0.178062
2.664000	1.667239	1.601597	0.131998	-0.086071
2.666000	1.748258	1.728084	0.385182	0.297225
2.668000	1.722940	1.733144	0.306062	0.312557
2.670000	1.667239	1.692668	0.131998	0.189902
2.672000	1.560902	1.637013	-0.200306	0.021252
2.674000	1.530520	1.581359	-0.295250	-0.147398
2.676000	1.616603	1.561121	-0.026242	-0.208726
2.678000	1.733067	1.677489	0.337710	0.143907
2.680000	1.743195	1.728084	0.369358	0.297225
2.682000	1.722940	1.733144	0.306062	0.312557
2.684000	1.591284	1.682549	-0.105362	0.159239
2.686000	1.525456	1.586418	-0.311074	-0.132066
2.688000	1.571030	1.545942	-0.168658	-0.254721
2.690000	1.682431	1.642073	0.179470	0.036584
2.692000	1.738131	1.712906	0.353534	0.251230
2.694000	1.733067	1.723025	0.337710	0.281893
2.696000	1.646985	1.733144	0.068702	0.312557
2.698000	1.555839	1.606656	-0.216130	-0.070739
2.700000	1.555839	1.576299	-0.216130	-0.162730
2.702000	1.611539	1.591478	-0.042066	-0.116735
2.704000	1.717876	1.652192	0.290238	0.067248
2.706000	1.743195	1.733144	0.369358	0.312557
2.708000	1.728004	1.748322	0.321886	0.358552
2.710000	1.596348	1.642073	-0.089538	0.036584
2.712000	1.545711	1.591478	-0.247778	-0.116735
2.714000	1.560902	1.576299	-0.200306	-0.162730
2.716000	1.672303	1.606656	0.147822	-0.070739
2.718000	1.743195	1.728084	0.369358	0.297225
2.720000	1.728004	1.738203	0.321886	0.327889
2.722000	1.646985	1.677489	0.068702	0.143907
2.724000	1.565966	1.621835	-0.184482	-0.024743
2.726000	1.540647	1.586418	-0.263602	-0.132066
2.728000	1.626730	1.566180	0.005406	-0.193394
2.730000	1.738131	1.687608	0.353534	0.174570
2.732000	1.738131	1.733144	0.353534	0.312557
2.734000	1.717876	1.728084	0.290238	0.297225
2.736000	1.591284	1.672430	-0.105362	0.128575
2.738000	1.525456	1.591478	-0.311074	-0.116735
2.740000	1.571030	1.540883	-0.168658	-0.270053
2.742000	1.687494	1.647132	0.195294	0.051916
2.744000	1.738131	1.723025	0.353534	0.281893
2.746000	1.733067	1.723025	0.337710	0.281893
2.748000	1.636857	1.733144	0.037054	0.312557
2.750000	1.545711	1.616775	-0.247778	-0.040075
2.752000	1.560902	1.571240	-0.200306	-0.178062
2.754000	1.636857	1.601597	0.037054	-0.086071
2.756000	1.717876	1.667370	0.290238	0.113243
2.758000	1.738131	1.728084	0.353534	0.297225
2.760000	1.717876	1.748322	0.290238	0.358552
2.762000	1.581157	1.637013	-0.137010	0.021252
2.764000	1.545711	1.581359	-0.247778	-0.147398
2.766000	1.576093	1.576299	-0.152834	-0.162730
2.768000	1.672303	1.616775	0.147822	-0.040075
2.770000	1.743195	1.728084	0.369358	0.297225
2.772000	1.733067	1.748322	0.337710	0.358552
2.774000	1.621666	1.677489	-0.010418	0.143907
2.776000	1.565966	1.611716	-0.184482	-0.055407
2.778000	1.555839	1.591478	-0.216130	-0.116735
2.780000	1.626730	1.566180	0.005406	-0.193394
2.782000	1.743195	1.697727	0.369358	0.205234
2.784000	1.738131	1.738203	0.353534	0.327889
2.786000	1.712813	1.717965	0.274414	0.266561
2.788000	1.586221	1.652192	-0.121186	0.067248
2.790000	1.525456	1.586418	-0.311074	-0.132066
2.792000	1.576093	1.540883	-0.152834	-0.270053
2.794000	1.697622	1.652192	0.226942	0.067248
2.796000	1.743195	1.728084	0.369358	0.297225
2.798000	1.728004	1.723025	0.321886	0.281893
2.800000	1.621666	1.728084	-0.010418	0.297225
2.802000	1.535584	1.611716	-0.279426	-0.055407
2.804000	1.565966	1.561121	-0.184482	-0.208726
2.806000	1.652048	1.606656	0.084526	-0.070739
2.808000	1.728004	1.682549	0.321886	0.159239
2.810000	1.738131	1.717965	0.353534	0.266561
2.812000	1.702685	1.748322	0.242766	0.358552
2.814000	1.576093	1.631954	-0.152834	0.005920
2.816000	1.545711	1.571240	-0.247778	-0.178062
2.818000	1.581157	1.576299	-0.137010	-0.162730
2.820000	1.682431	1.631954	0.179470	0.005920
2.822000	1.743195	1.723025	0.369358	0.281893
2.824000	1.728004	1.753382	0.321886	0.373884
2.826000	1.616603	1.677489	-0.026242	0.143907
2.828000	1.560902	1.601597	-0.200306	-0.086071
2.830000	1.555839	1.586418	-0.216130	-0.132066
2.832000	1.636857	1.571240	0.037054	-0.178062
2.834000	1.743195	1.692668	0.369358	0.189902
2.836000	1.738131	1.738203	0.353534	0.327889
2.838000	1.692558	1.723025	0.211118	0.281893
2.840000	1.586221	1.642073	-0.121186	0.036584
2.842000	1.530520	1.596537	-0.295250	-0.101403
2.844000	1.581157	1.540883	-0.137010	-0.270053
2.846000	1.712813	1.657251	0.274414	0.082579
2.848000	1.738131	1.738203	0.353534	0.327889
2.850000	1.728004	1.723025	0.321886	0.281893
2.852000	1.621666	1.702787	-0.010418	0.220566
2.854000	1.525456	1.611716	-0.311074	-0.055407
2.856000	1.565966	1.556061	-0.184482	-0.224057
2.858000	1.657112	1.616775	0.100350	-0.040075
2.860000	1.733067	1.707846	0.337710	0.235898
2.862000	1.743195	1.717965	0.369358	0.266561
2.864000	1.687494	1.743263	0.195294	0.343221
2.866000	1.571030	1.631954	-0.168658	0.005920
2.868000	1.545711	1.571240	-0.247778	-0.178062
2.870000	1.596348	1.571240	-0.089538	-0.178062
2.872000	1.692558	1.647132	0.211118	0.051916
2.874000	1.738131	1.723025	0.353534	0.281893
2.876000	1.733067	1.753382	0.337710	0.373884
2.878000	1.611539	1.672430	-0.042066	0.128575
2.880000	1.545711	1.591478	-0.247778	-0.116735
2.882000	1.576093	1.586418	-0.152834	-0.132066
2.884000	1.641921	1.591478	0.052878	-0.116735
2.886000	1.743195	1.692668	0.369358	0.189902
2.888000	1.738131	1.738203	0.353534	0.327889
2.890000	1.667239	1.723025	0.131998	0.281893
2.892000	1.586221	1.631954	-0.121186	0.005920
2.894000	1.535584	1.601597	-0.279426	-0.086071
2.896000	1.576093	1.540883	-0.152834	-0.270053
2.898000	1.722940	1.662311	0.306062	0.097911
2.900000	1.738131	1.738203	0.353534	0.327889
2.902000	1.722940	1.728084	0.306062	0.297225
2.904000	1.616603	1.682549	-0.026242	0.159239
2.906000	1.520393	1.606656	-0.326898	-0.070739
2.908000	1.565966	1.545942	-0.184482	-0.254721
2.910000	1.672303	1.616775	0.147822	-0.040075
2.912000	1.738131	1.723025	0.353534	0.281893
2.914000	1.738131	1.712906	0.353534	0.251230
2.916000	1.677367	1.733144	0.163646	0.312557
2.918000	1.560902	1.631954	-0.200306	0.005920
2.920000	1.545711	1.566180	-0.247778	-0.193394
2.922000	1.606475	1.571240	-0.057890	-0.178062
2.924000	1.707749	1.662311	0.258590	0.097911
2.926000	1.738131	1.717965	0.353534	0.266561
2.928000	1.733067	1.753382	0.337710	0.373884
2.930000	1.606475	1.667370	-0.057890	0.113243
2.932000	1.535584	1.581359	-0.279426	-0.147398
2.934000	1.576093	1.581359	-0.152834	-0.147398
2.936000	1.652048	1.601597	0.084526	-0.086071
2.938000	1.743195	1.692668	0.369358	0.189902
2.940000	1.738131	1.738203	0.353534	0.327889
2.942000	1.662176	1.717965	0.116174	0.266561
2.944000	1.571030	1.611716	-0.168658	-0.055407
2.946000	1.540647	1.596537	-0.263602	-0.101403
2.948000	1.581157	1.551002	-0.137010	-0.239389
2.950000	1.733067	1.667370	0.337710	0.113243
2.952000	1.743195	1.738203	0.369358	0.327889
2.954000	1.728004	1.733144	0.321886	0.312557
2.956000	1.606475	1.657251	-0.057890	0.082579
2.958000	1.530520	1.606656	-0.295250	-0.070739
2.960000	1.555839	1.540883	-0.216130	-0.270053
2.962000	1.682431	1.626894	0.179470	-0.009412
2.964000	1.743195	1.733144	0.369358	0.312557
2.966000	1.728004	1.717965	0.321886	0.266561
2.968000	1.672303	1.728084	0.147822	0.297225
2.970000	1.550775	1.637013	-0.231954	0.021252
2.972000	1.550775	1.561121	-0.231954	-0.208726
2.974000	1.611539	1.576299	-0.042066	-0.162730
2.976000	1.722940	1.682549	0.306062	0.159239
2.978000	1.738131	1.712906	0.353534	0.251230
2.980000	1.722940	1.758441	0.306062	0.389216
2.982000	1.596348	1.662311	-0.089538	0.097911
2.984000	1.540647	1.571240	-0.263602	-0.178062
2.986000	1.581157	1.571240	-0.137010	-0.178062
2.988000	1.667239	1.621835	0.131998	-0.024743
2.990000	1.733067	1.697727	0.337710	0.205234
2.992000	1.733067	1.738203	0.337710	0.327889
2.994000	1.641921	1.712906	0.052878	0.251230
2.996000	1.560902	1.606656	-0.200306	-0.070739
2.998000	1.555839	1.596537	-0.216130	-0.101403
3.000000	1.601412	1.566180	-0.073714	-0.193394
3.002000	1.733067	1.667370	0.337710	0.113243
3.004000	1.743195	1.743263	0.369358	0.343221
3.006000	1.712813	1.733144	0.274414	0.312557
3.008000	1.601412	1.647132	-0.073714	0.051916
3.010000	1.535584	1.606656	-0.279426	-0.070739
3.012000	1.555839	1.540883	-0.216130	-0.270053
3.014000	1.692558	1.631954	0.211118	0.005920
3.016000	1.738131	1.733144	0.353534	0.312557
3.018000	1.733067	1.717965	0.337710	0.266561
3.020000	1.652048	1.717965	0.084526	0.266561
3.022000	1.540647	1.631954	-0.263602	0.005920
3.024000	1.560902	1.571240	-0.200306	-0.178062
3.026000	1.636857	1.591478	0.037054	-0.116735
3.028000	1.733067	1.692668	0.337710	0.189902
3.030000	1.743195	1.712906	0.369358	0.251230
3.032000	1.712813	1.748322	0.274414	0.358552
3.034000	1.581157	1.652192	-0.137010	0.067248
3.036000	1.540647	1.571240	-0.263602	-0.178062
3.038000	1.576093	1.561121	-0.152834	-0.208726
3.040000	1.682431	1.642073	0.179470	0.036584
3.042000	1.738131	1.707846	0.353534	0.235898
3.044000	1.733067	1.748322	0.337710	0.358552
3.046000	1.626730	1.697727	0.005406	0.205234
3.048000	1.545711	1.591478	-0.247778	-0.116735
3.050000	1.571030	1.596537	-0.168658	-0.101403
3.052000	1.626730	1.581359	0.005406	-0.147398
3.054000	1.738131	1.672430	0.353534	0.128575
3.056000	1.743195	1.738203	0.369358	0.327889
3.058000	1.687494	1.733144	0.195294	0.312557
3.060000	1.591284	1.631954	-0.105362	0.005920
3.062000	1.535584	1.601597	-0.279426	-0.086071
3.064000	1.560902	1.540883	-0.200306	-0.270053
3.066000	1.707749	1.647132	0.258590	0.051916
3.068000	1.743195	1.738203	0.369358	0.327889
3.070000	1.728004	1.728084	0.321886	0.297225
3.072000	1.631794	1.677489	0.021230	0.143907
3.074000	1.535584	1.616775	-0.279426	-0.040075
3.076000	1.560902	1.556061	-0.200306	-0.224057
3.078000	1.662176	1.601597	0.116174	-0.086071
3.080000	1.738131	1.712906	0.353534	0.251230
3.082000	1.738131	1.712906	0.353534	0.251230
3.084000	1.707749	1.733144	0.258590	0.312557
3.086000	1.565966	1.647132	-0.184482	0.051916
3.088000	1.545711	1.566180	-0.247778	-0.193394
3.090000	1.586221	1.556061	-0.121186	-0.224057
3.092000	1.692558	1.662311	0.211118	0.097911
3.094000	1.738131	1.712906	0.353534	0.251230
3.096000	1.733067	1.748322	0.337710	0.358552
3.098000	1.611539	1.682549	-0.042066	0.159239
3.100000	1.540647	1.591478	-0.263602	-0.116735
3.102000	1.581157	1.586418	-0.137010	-0.132066
3.104000	1.646985	1.596537	0.068702	-0.101403
3.106000	1.738131	1.672430	0.353534	0.128575
3.108000	1.743195	1.738203	0.369358	0.327889
3.110000	1.672303	1.728084	0.147822	0.297225
3.112000	1.576093	1.611716	-0.152834	-0.055407
3.114000	1.540647	1.596537	-0.263602	-0.101403
3.116000	1.565966	1.551002	-0.184482	-0.239389
3.118000	1.712813	1.647132	0.274414	0.051916
3.120000	1.743195	1.738203	0.369358	0.327889
3.122000	1.722940	1.738203	0.306062	0.327889
3.124000	1.626730	1.662311	0.005406	0.097911
3.126000	1.535584	1.616775	-0.279426	-0.040075
3.128000	1.550775	1.551002	-0.231954	-0.239389
3.130000	1.677367	1.616775	0.163646	-0.040075
3.132000	1.738131	1.728084	0.353534	0.297225
3.134000	1.738131	1.717965	0.353534	0.266561
3.136000	1.692558	1.728084	0.211118	0.297225
3.138000	1.555839	1.647132	-0.216130	0.051916
3.140000	1.545711	1.566180	-0.247778	-0.193394
3.142000	1.606475	1.566180	-0.057890	-0.193394
3.144000	1.722940	1.677489	0.306062	0.143907
3.146000	1.738131	1.717965	0.353534	0.266561
3.148000	1.722940	1.748322	0.306062	0.358552
3.150000	1.596348	1.687608	-0.089538	0.174570
3.152000	1.535584	1.576299	-0.279426	-0.162730
3.154000	1.571030	1.571240	-0.168658	-0.178062
3.156000	1.662176	1.621835	0.116174	-0.024743
3.158000	1.738131	1.682549	0.353534	0.159239
3.160000	1.743195	1.738203	0.369358	0.327889
3.162000	1.657112	1.728084	0.100350	0.297225
3.164000	1.555839	1.606656	-0.216130	-0.070739
3.166000	1.560902	1.591478	-0.200306	-0.116735
3.168000	1.586221	1.561121	-0.121186	-0.208726
3.170000	1.728004	1.647132	0.321886	0.051916
3.172000	1.748258	1.738203	0.385182	0.327889
3.174000	1.717876	1.738203	0.290238	0.327889
3.176000	1.611539	1.647132	-0.042066	0.051916
3.178000	1.535584	1.611716	-0.279426	-0.055407
3.180000	1.545711	1.551002	-0.247778	-0.239389
3.182000	1.677367	1.616775	0.163646	-0.040075
3.184000	1.743195	1.728084	0.369358	0.297225
3.186000	1.738131	1.728084	0.353534	0.297225
3.188000	1.667239	1.712906	0.131998	0.251230
3.190000	1.555839	1.642073	-0.216130	0.036584
3.192000	1.545711	1.571240	-0.247778	-0.178062
3.194000	1.616603	1.566180	-0.026242	-0.193394
3.196000	1.733067	1.687608	0.337710	0.174570
3.198000	1.743195	1.717965	0.369358	0.266561
3.200000	1.733067	1.738203	0.337710	0.327889
3.202000	1.596348	1.677489	-0.089538	0.143907
3.204000	1.535584	1.576299	-0.279426	-0.162730
